model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy,option_logits_logged,logit_A_sp,logit_B_sp,logit_C_sp,logit_D_sp,logit_A,logit_D,logit_C,logit_B
DeepSeek-R1-Distill-Qwen-7B,10,medqa,41,1,1,-6.794605731964111,-4.855993270874023,1.2594329714775085,2.0,-0.01645044982433319,0.24525746703147888,0,-6.794605731964111,0,0,0.0,0.0,True,22.0,19.25,19.625,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,42,1,1,-7.677993535995483,-5.01627779006958,1.453200101852417,1.25,0.09814275801181793,0.554276168346405,0,-7.677993535995483,0,0,0.0,0.0,True,21.75,18.375,19.25,20.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,43,0,1,-7.243268013000488,-5.7665863037109375,1.1726954579353333,1.375,-0.12387543357908726,-0.0394580252468586,0,-7.243268013000488,0,0,0.0,0.0,True,21.625,18.5,18.375,20.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,44,0,1,-8.476622343063354,-5.610844135284424,1.166726529598236,1.125,-0.165753073990345,0.08993233740329742,0,-8.476622343063354,0,0,0.0,0.0,True,23.25,20.25,22.125,20.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,45,0,1,-6.968248128890991,-5.079531192779541,1.1027142703533173,1.5,0.2305256798863411,0.7013097405433655,0,-6.968248128890991,0,0,0.0,0.0,True,22.5,21.0,19.5,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,46,0,1,-6.9575417041778564,-4.152908802032471,1.0847594439983368,2.25,0.08652220666408539,0.3952100872993469,0,-6.9575417041778564,0,0,0.0,0.0,True,23.5,20.75,21.25,20.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,47,0,1,-7.415853977203369,-5.673844337463379,1.361649215221405,1.625,-0.013197764754295349,0.3046746850013733,0,-7.415853977203369,0,0,0.0,0.0,True,23.125,20.375,21.5,20.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,48,1,1,-8.085719347000122,-5.257964611053467,1.3430235385894775,1.75,-0.11023266613483429,0.06207197904586792,0,-8.085719347000122,0,0,0.0,0.0,True,20.625,17.625,18.875,18.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,49,0,1,-1.8097087144851685,1.5819470882415771,1.4120306074619293,0.875,-0.037364801624789834,0.007146279793232679,0,-1.8097087144851685,0,0,0.0,0.0,True,21.125,20.375,22.0,19.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,50,0,1,-8.688475131988525,-4.711675643920898,1.7169901132583618,0.75,-0.10835890984162688,0.010474388487637043,0,-8.688475131988525,0,0,0.0,0.0,True,20.0,16.0,19.25,17.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,51,1,1,-1.4928486347198486,2.341526985168457,0.7958912253379822,2.875,0.3471599221229553,0.34991389513015747,0,-1.4928486347198486,0,0,0.0,0.0,True,20.25,19.0,23.125,18.375,,,10.125,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,52,0,1,-1.4903441071510315,1.2421358823776245,1.2144597470760345,0.625,0.42667390406131744,0.4328438341617584,0,-1.4903441071510315,0,0,0.0,0.0,True,19.75,16.0,20.375,17.625,,,9.3125,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,53,0,1,-6.9837963581085205,-4.824639797210693,1.3741999864578247,1.75,-0.3412616290152073,-0.06927967816591263,0,-6.9837963581085205,0,0,0.0,0.0,True,21.625,19.875,19.0,19.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,54,1,1,-7.286850929260254,-6.288274765014648,1.3946613669395447,0.5,-0.014200736302882433,-0.010906326584517956,0,-7.286850929260254,0,0,0.0,0.0,True,22.875,20.375,19.625,22.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,55,0,1,-7.448604106903076,-5.518314361572266,1.0783472061157227,0.25,-0.2986096814274788,0.24891839921474457,0,-7.448604106903076,0,0,0.0,0.0,True,22.375,19.625,18.625,22.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,56,0,1,-6.737117052078247,-5.878749847412109,1.2750903367996216,1.375,0.5854761004447937,0.6193638443946838,0,-6.737117052078247,0,0,0.0,0.0,True,23.5,21.625,21.125,22.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,57,0,1,-9.25670313835144,-5.490053653717041,1.0872071981430054,2.5,-0.21042951941490173,0.1770145297050476,0,-9.25670313835144,0,0,0.0,0.0,True,23.25,18.875,18.375,20.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,58,0,1,-2.9709083139896393,-0.6598508954048157,1.3741707801818848,0.875,0.17465755715966225,0.41142550110816956,0,-2.9709083139896393,0,0,0.0,0.0,True,19.125,18.125,16.5,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,59,0,1,-6.762304306030273,-5.5154523849487305,0.8673610687255859,3.0,0.016805283725261688,0.21379345655441284,0,-6.762304306030273,0,0,0.0,0.0,True,22.25,19.25,16.75,17.75,9.5,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,60,0,1,-2.3778955545276403,-0.024669092148542404,1.673356533050537,0.0,-0.025426574051380157,0.07291948050260544,0,-2.3778955545276403,0,0,0.0,0.0,True,19.875,19.875,17.5,19.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,61,1,1,-2.3403345867991447,0.12535251677036285,1.3717952966690063,0.375,0.28097815066576004,0.3400951027870178,0,-2.3403345867991447,0,0,0.0,0.0,True,20.625,18.125,21.25,20.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,62,0,1,-9.293590068817139,-5.000241279602051,1.5927903056144714,1.75,-0.06737394258379936,-0.010478250682353973,0,-9.293590068817139,0,0,0.0,0.0,True,21.0,19.25,18.25,18.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,63,0,1,-8.002198934555054,-5.259241580963135,1.2374691665172577,1.375,-0.2232845276594162,0.25689294934272766,0,-8.002198934555054,0,0,0.0,0.0,True,21.0,19.625,16.75,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,64,0,1,-9.580470561981201,-6.41046142578125,1.6424329280853271,0.625,-0.03945152461528778,0.31766584515571594,0,-9.580470561981201,0,0,0.0,0.0,True,21.875,20.75,20.5,21.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,65,0,1,-5.2997448444366455,-5.097370624542236,1.03850257396698,0.625,0.11499829590320587,0.5422629714012146,0,-5.2997448444366455,0,0,0.0,0.0,True,22.625,18.375,22.0,20.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,66,0,1,-6.412306547164917,-5.519406318664551,1.190739005804062,0.875,0.1592961698770523,0.6084941029548645,0,-6.412306547164917,0,0,0.0,0.0,True,22.125,18.125,21.25,19.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,67,0,1,-5.190732002258301,-5.058166980743408,1.0134560763835907,1.625,0.35681623220443726,0.4837751090526581,0,-5.190732002258301,0,0,0.0,0.0,True,23.625,22.0,20.375,20.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,68,0,1,-7.2149693965911865,-5.650638103485107,1.3565700054168701,0.625,0.12395193800330162,0.36669114232063293,0,-7.2149693965911865,0,0,0.0,0.0,True,22.125,19.625,21.25,21.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,69,0,1,-7.823488235473633,-5.496813774108887,1.4076914191246033,0.625,-0.2663540169596672,-0.20859886705875397,0,-7.823488235473633,0,0,0.0,0.0,True,20.75,20.125,16.75,18.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,70,0,1,-6.801234245300293,-4.381077766418457,1.4101139903068542,1.5,-0.09316986426711082,0.0962224081158638,0,-6.801234245300293,0,0,0.0,0.0,True,22.25,20.25,19.875,20.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,71,1,1,-2.8994382172822952,0.2029765546321869,1.28818678855896,0.375,-0.27177051827311516,-0.0727643296122551,0,-2.8994382172822952,0,0,0.0,0.0,True,21.625,22.0,18.75,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,72,0,1,-2.702097177505493,0.9165921211242676,1.1010628938674927,1.25,-0.2778144106268883,-0.2204710692167282,0,-2.702097177505493,0,0,0.0,0.0,True,21.375,22.625,18.625,18.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,73,1,1,-7.172950506210327,-4.904311656951904,1.510246753692627,0.5,0.02325667440891266,0.28386443853378296,0,-7.172950506210327,0,0,0.0,0.0,True,22.125,21.625,21.125,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,74,0,1,-8.484806060791016,-4.9931440353393555,1.7453746795654297,0.625,0.025918908417224884,0.18534404039382935,0,-8.484806060791016,0,0,0.0,0.0,True,20.75,18.75,20.125,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,75,1,1,-1.7610629796981812,1.6122710704803467,1.1185586154460907,2.0,0.3899766057729721,0.447068989276886,0,-1.7610629796981812,0,0,0.0,0.0,True,19.875,19.25,21.875,19.0,,,10.0,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,76,0,1,-1.3470877707004547,0.8619529604911804,1.0809048414230347,1.125,0.6608171910047531,0.877814531326294,0,-1.3470877707004547,0,0,0.0,0.0,True,21.625,19.375,19.25,22.75,,11.0625,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,77,1,1,-2.8153198566287756,-0.04272095486521721,1.0733844935894012,1.25,-0.09871109668165445,-0.026772918179631233,0,-2.8153198566287756,0,0,0.0,0.0,True,20.875,22.125,17.25,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,78,1,1,-6.347760915756226,-5.6506428718566895,1.3100081086158752,0.375,-0.1433923002332449,0.04765870049595833,0,-6.347760915756226,0,0,0.0,0.0,True,22.875,22.5,19.5,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,79,1,1,-6.214829921722412,-5.501132011413574,1.2834476828575134,2.125,0.08618821203708649,0.30605414509773254,0,-6.214829921722412,0,0,0.0,0.0,True,22.0,19.875,19.5,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,80,0,1,-6.893112897872925,-5.3829426765441895,1.2894065976142883,2.0,-0.14293771982192993,0.14134132862091064,0,-6.893112897872925,0,0,0.0,0.0,True,22.375,20.375,19.25,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,81,0,1,-6.272747993469238,-4.622166633605957,1.1163888573646545,2.875,0.1576577052474022,0.4081229269504547,0,-6.272747993469238,0,0,0.0,0.0,True,23.0,20.0,20.125,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,82,1,1,-5.131061792373657,-4.723082542419434,0.5576145499944687,5.625,0.12301510572433472,0.5577425956726074,0,-5.131061792373657,0,0,0.0,0.0,True,24.875,17.75,17.625,18.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,83,1,1,-8.356565237045288,-4.58410120010376,1.7459378838539124,0.5,-0.052630819380283356,0.16407184302806854,0,-8.356565237045288,0,0,0.0,0.0,True,19.625,17.125,19.125,18.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,84,1,1,-6.526559114456177,-5.58643913269043,1.2635390162467957,1.25,-0.06861156225204468,0.2633122503757477,0,-6.526559114456177,0,0,0.0,0.0,True,22.875,20.75,20.25,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,85,1,1,-0.2774372100830078,3.104489803314209,1.120310366153717,1.375,0.4686869829893112,0.47142496705055237,0,-0.2774372100830078,0,0,0.0,0.0,True,20.75,19.125,22.125,18.375,,,10.0625,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,86,0,1,-5.887982606887817,-4.66234016418457,1.135783314704895,1.875,0.48805954307317734,0.8803827166557312,0,-5.887982606887817,0,0,0.0,0.0,True,22.5,20.625,19.875,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,87,1,1,-1.8117690086364746,1.4432182312011719,1.1223366856575012,1.5,0.2237228862941265,0.35626956820487976,0,-1.8117690086364746,0,0,0.0,0.0,True,20.125,17.625,21.625,19.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,88,0,1,-6.887615919113159,-5.205955982208252,1.0773756206035614,2.625,-0.0407656729221344,0.6351742744445801,0,-6.887615919113159,0,0,0.0,0.0,True,22.625,20.0,18.75,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,89,0,1,-6.687343120574951,-6.13674783706665,0.7680489718914032,3.875,0.14601904153823853,0.4382752478122711,0,-6.687343120574951,0,0,0.0,0.0,True,24.375,19.625,19.375,20.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,90,0,1,-8.041263341903687,-6.0451741218566895,1.3354403376579285,1.375,0.11711582541465759,0.48494067788124084,0,-8.041263341903687,0,0,0.0,0.0,True,23.25,20.25,21.875,21.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,91,0,1,-8.039180755615234,-5.416802406311035,1.1010923087596893,2.125,0.23102158308029175,0.24320542812347412,0,-8.039180755615234,0,0,0.0,0.0,True,22.25,18.125,19.75,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,92,0,1,-2.1572713255882263,0.3149939775466919,1.4286580383777618,0.125,-0.041276633739471436,0.16861480474472046,0,-2.1572713255882263,0,0,0.0,0.0,True,21.0,20.875,19.25,19.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,93,0,1,-8.921510934829712,-5.474503993988037,1.5422514081001282,1.75,-0.15912647545337677,0.38763299584388733,0,-8.921510934829712,0,0,0.0,0.0,True,21.875,20.125,20.125,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,94,0,1,-9.52301287651062,-6.334887981414795,1.6393337845802307,1.0,-0.12324152886867523,0.2870800793170929,0,-9.52301287651062,0,0,0.0,0.0,True,21.75,19.375,20.75,19.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,95,0,1,-2.5237952321767807,0.27274730801582336,1.0724023580551147,1.625,0.23155628144741058,0.3070485591888428,0,-2.5237952321767807,0,0,0.0,0.0,True,21.25,22.875,19.125,20.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,96,0,1,-9.96177077293396,-5.615597248077393,1.7333912253379822,1.125,-0.006475791335105896,0.30649903416633606,0,-9.96177077293396,0,0,0.0,0.0,True,21.125,19.125,19.625,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,97,1,1,-8.457147359848022,-5.392562389373779,1.6231761574745178,1.5,-0.07074084132909775,0.07175451517105103,0,-8.457147359848022,0,0,0.0,0.0,True,20.5,19.0,17.75,17.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,98,1,1,-4.896327972412109,-4.642216682434082,0.9164600074291229,2.0,0.46683778427541256,0.8906765580177307,0,-4.896327972412109,0,0,0.0,0.0,True,23.875,20.0,21.5,21.875,10.75,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,99,0,1,-8.710638046264648,-5.768584251403809,1.1834158897399902,2.75,-0.041153088212013245,0.3583599328994751,0,-8.710638046264648,0,0,0.0,0.0,True,22.0,19.25,18.75,18.875,,,,
